DateTime;T;P;U;Ff;Td
18.05.2018 23:50;17.0;760.5;77;2;13.0
18.05.2018 23:20;17.0;761.2;77;2;13.0
18.05.2018 22:50;19.0;760.5;68;2;13.0
18.05.2018 22:20;19.0;760.5;64;2;12.0
18.05.2018 21:50;19.0;760.5;64;2;12.0
18.05.2018 21:20;19.0;760.5;60;1;11.0
18.05.2018 20:50;19.0;760.5;64;1;12.0
18.05.2018 20:20;20.0;760.5;60;2;12.0
18.05.2018 19:50;21.0;760.5;60;2;13.0
18.05.2018 19:20;21.0;759.7;60;3;13.0
18.05.2018 18:50;22.0;759.7;53;3;12.0
18.05.2018 18:20;22.0;759.7;53;3;12.0
18.05.2018 17:50;22.0;759.7;53;3;12.0
18.05.2018 17:20;23.0;759.7;53;3;13.0
18.05.2018 16:50;22.0;759.7;53;3;12.0
18.05.2018 16:20;22.0;759.7;53;3;12.0
18.05.2018 15:50;22.0;760.5;57;3;13.0
18.05.2018 15:20;22.0;760.5;57;4;13.0
18.05.2018 14:20;21.0;760.5;60;3;13.0
18.05.2018 13:50;22.0;760.5;57;3;13.0
18.05.2018 13:20;21.0;760.5;53;2;11.0
18.05.2018 12:50;21.0;760.5;53;3;11.0
18.05.2018 12:20;21.0;761.2;57;2;12.0
18.05.2018 11:50;21.0;761.2;57;2;12.0
18.05.2018 11:20;21.0;761.2;60;1;13.0
18.05.2018 10:50;20.0;761.2;60;1;12.0
18.05.2018 10:20;19.0;761.2;68;3;13.0
18.05.2018 09:50;18.0;761.2;73;2;13.0
18.05.2018 09:20;17.0;761.2;73;2;12.0
18.05.2018 08:50;15.0;761.2;82;2;12.0
18.05.2018 08:20;15.0;761.2;82;2;12.0
18.05.2018 07:50;14.0;761.2;82;3;11.0
18.05.2018 07:20;14.0;761.2;82;2;11.0
18.05.2018 06:50;13.0;761.2;88;2;11.0
18.05.2018 06:20;12.0;760.5;94;2;11.0
18.05.2018 05:50;12.0;760.5;94;2;11.0
18.05.2018 05:20;12.0;760.5;94;1;11.0
18.05.2018 04:50;12.0;760.5;94;2;11.0
18.05.2018 04:20;13.0;760.5;88;2;11.0
18.05.2018 03:50;14.0;760.5;77;2;10.0
18.05.2018 03:20;13.0;760.5;88;1;11.0
18.05.2018 02:50;13.0;760.5;88;1;11.0
18.05.2018 02:20;14.0;761.2;82;2;11.0
18.05.2018 01:50;14.0;761.2;82;3;11.0
18.05.2018 01:20;14.0;761.2;82;2;11.0
18.05.2018 00:50;14.0;761.2;82;2;11.0
18.05.2018 00:20;15.0;761.2;82;2;12.0
17.05.2018 23:50;15.0;761.2;82;2;12.0
17.05.2018 23:20;15.0;762.0;82;2;12.0
17.05.2018 22:50;15.0;762.0;82;2;12.0
17.05.2018 22:20;16.0;762.0;77;2;12.0
17.05.2018 21:50;16.0;762.0;77;3;12.0
17.05.2018 21:20;17.0;761.2;73;2;12.0
17.05.2018 20:50;17.0;761.2;77;1;13.0
17.05.2018 20:20;18.0;761.2;73;2;13.0
17.05.2018 19:50;18.0;761.2;73;2;13.0
17.05.2018 19:20;19.0;761.2;64;3;12.0
17.05.2018 18:50;20.0;761.2;60;3;12.0
17.05.2018 18:20;20.0;761.2;60;3;12.0
17.05.2018 17:50;20.0;761.2;60;4;12.0
17.05.2018 17:20;20.0;761.2;60;3;12.0
17.05.2018 16:50;20.0;761.2;60;4;12.0
17.05.2018 16:20;21.0;761.2;57;4;12.0
17.05.2018 15:50;20.0;761.2;64;4;13.0
17.05.2018 15:20;21.0;761.2;60;4;13.0
17.05.2018 14:50;20.0;761.2;64;4;13.0
17.05.2018 14:20;20.0;761.2;64;4;13.0
17.05.2018 13:50;20.0;761.2;64;3;13.0
17.05.2018 13:20;20.0;761.2;64;3;13.0
17.05.2018 12:50;20.0;761.2;56;2;11.0
17.05.2018 12:20;20.0;761.2;56;2;11.0
17.05.2018 11:50;20.0;761.2;56;2;11.0
17.05.2018 11:20;20.0;761.2;56;2;11.0
17.05.2018 10:50;20.0;761.2;56;2;11.0
17.05.2018 10:20;18.0;762.0;68;1;12.0
17.05.2018 09:50;17.0;762.0;73;1;12.0
17.05.2018 09:20;17.0;762.0;73;2;12.0
17.05.2018 08:50;17.0;762.0;73;2;12.0
17.05.2018 08:20;17.0;762.0;68;1;11.0
17.05.2018 07:50;16.0;762.0;72;1;11.0
17.05.2018 07:20;15.0;762.0;77;2;11.0
17.05.2018 06:50;13.0;761.2;82;2;10.0
17.05.2018 06:20;12.0;761.2;88;3;10.0
17.05.2018 05:50;12.0;761.2;88;3;10.0
17.05.2018 05:20;12.0;761.2;88;3;10.0
17.05.2018 04:50;12.0;761.2;88;3;10.0
17.05.2018 04:20;12.0;761.2;88;2;10.0
17.05.2018 03:50;12.0;761.2;88;2;10.0
17.05.2018 03:20;13.0;761.2;88;2;11.0
17.05.2018 02:50;14.0;761.2;82;2;11.0
17.05.2018 02:20;14.0;761.2;88;1;12.0
17.05.2018 01:50;13.0;761.2;94;2;12.0
17.05.2018 01:20;14.0;762.0;88;1;12.0
17.05.2018 00:50;14.0;762.0;88;1;12.0
17.05.2018 00:20;15.0;762.0;88;1;13.0
16.05.2018 23:50;15.0;762.0;88;1;13.0
16.05.2018 23:20;15.0;762.0;82;2;12.0
16.05.2018 22:50;16.0;762.0;83;1;13.0
16.05.2018 22:20;16.0;762.0;83;1;13.0
16.05.2018 21:50;16.0;762.0;83;1;13.0
16.05.2018 20:50;17.0;761.2;77;1;13.0
16.05.2018 19:20;18.0;760.5;68;3;12.0
16.05.2018 18:50;19.0;760.5;64;3;12.0
16.05.2018 18:20;18.0;760.5;68;3;12.0
16.05.2018 17:50;18.0;760.5;68;4;12.0
16.05.2018 17:20;18.0;760.5;68;4;12.0
16.05.2018 16:50;19.0;761.2;64;4;12.0
16.05.2018 16:20;19.0;760.5;60;4;11.0
16.05.2018 15:50;18.0;761.2;64;4;11.0
16.05.2018 15:20;18.0;761.2;64;4;11.0
16.05.2018 14:20;18.0;761.2;64;4;11.0
16.05.2018 13:50;18.0;761.2;60;4;10.0
16.05.2018 13:20;19.0;761.2;56;5;10.0
16.05.2018 12:50;20.0;761.2;53;4;10.0
16.05.2018 12:20;19.0;761.2;56;5;10.0
16.05.2018 11:50;19.0;761.2;56;4;10.0
16.05.2018 11:20;19.0;761.2;56;4;10.0
16.05.2018 10:50;18.0;761.2;60;4;10.0
16.05.2018 10:20;17.0;761.2;64;4;10.0
16.05.2018 09:50;16.0;761.2;68;5;10.0
16.05.2018 09:20;17.0;761.2;68;4;11.0
16.05.2018 08:50;16.0;761.2;72;4;11.0
16.05.2018 08:20;16.0;761.2;72;3;11.0
16.05.2018 07:50;14.0;761.2;77;2;10.0
16.05.2018 07:20;13.0;760.5;82;2;10.0
16.05.2018 06:50;12.0;760.5;88;2;10.0
16.05.2018 06:20;12.0;760.5;88;2;10.0
16.05.2018 05:50;12.0;760.5;88;1;10.0
16.05.2018 05:20;12.0;760.5;94;2;11.0
16.05.2018 04:50;12.0;760.5;88;2;10.0
16.05.2018 04:20;11.0;760.5;94;2;10.0
16.05.2018 03:50;12.0;760.5;94;2;11.0
16.05.2018 03:20;12.0;760.5;94;2;11.0
16.05.2018 02:20;12.0;760.5;94;3;11.0
16.05.2018 01:50;12.0;761.2;94;1;11.0
16.05.2018 01:20;12.0;761.2;94;1;11.0
16.05.2018 00:50;12.0;760.5;94;4;11.0
16.05.2018 00:20;12.0;761.2;88;3;10.0
15.05.2018 23:50;13.0;761.2;82;3;10.0
15.05.2018 23:20;13.0;760.5;77;3;9.0
15.05.2018 22:50;13.0;760.5;77;4;9.0
15.05.2018 21:50;13.0;760.5;77;3;9.0
15.05.2018 21:20;13.0;760.5;77;3;9.0
15.05.2018 20:50;13.0;760.5;77;3;9.0
15.05.2018 16:20;16.0;759.7;59;4;8.0
15.05.2018 15:50;16.0;759.7;63;5;9.0
15.05.2018 15:20;16.0;759.7;59;4;8.0
15.05.2018 14:50;15.0;759.7;68;5;9.0
15.05.2018 14:20;15.0;759.7;77;3;11.0
15.05.2018 13:50;14.0;759.7;72;4;9.0
15.05.2018 13:20;16.0;759.7;63;4;9.0
15.05.2018 12:50;14.0;760.5;72;4;9.0
15.05.2018 12:20;14.0;760.5;77;4;10.0
15.05.2018 11:50;11.0;760.5;88;4;9.0
15.05.2018 11:20;12.0;760.5;88;4;10.0
15.05.2018 10:50;11.0;760.5;88;4;9.0
15.05.2018 10:20;11.0;759.7;88;5;9.0
15.05.2018 09:50;11.0;760.5;88;4;9.0
15.05.2018 09:20;12.0;760.5;88;2;10.0
15.05.2018 08:50;11.0;759.7;94;2;10.0
15.05.2018 08:20;12.0;759.7;88;3;10.0
15.05.2018 07:50;12.0;759.7;82;4;9.0
15.05.2018 07:20;14.0;759.7;72;3;9.0
15.05.2018 06:50;11.0;759.7;88;3;9.0
15.05.2018 06:20;10.0;759.7;94;3;9.0
15.05.2018 05:50;10.0;759.7;88;2;8.0
15.05.2018 05:20;11.0;759.7;82;2;8.0
15.05.2018 04:20;12.0;759.7;82;1;9.0
15.05.2018 03:50;11.0;759.7;88;3;9.0
15.05.2018 03:20;10.0;760.5;88;3;8.0
15.05.2018 02:50;10.0;760.5;88;3;8.0
15.05.2018 02:20;11.0;760.5;82;3;8.0
15.05.2018 01:50;11.0;760.5;82;2;8.0
15.05.2018 01:20;11.0;761.2;88;2;9.0
15.05.2018 00:50;12.0;761.2;82;2;9.0
15.05.2018 00:20;12.0;761.2;77;2;8.0
14.05.2018 23:20;12.0;761.2;77;2;8.0
14.05.2018 22:50;13.0;761.2;72;1;8.0
14.05.2018 22:20;13.0;761.2;72;1;8.0
14.05.2018 21:50;14.0;761.2;67;2;8.0
14.05.2018 20:50;14.0;761.2;67;2;8.0
14.05.2018 20:20;15.0;761.2;63;2;8.0
14.05.2018 19:50;16.0;760.5;55;2;7.0
14.05.2018 19:20;16.0;760.5;55;3;7.0
14.05.2018 18:50;17.0;760.5;52;4;7.0
14.05.2018 18:20;16.0;760.5;59;5;8.0
14.05.2018 17:50;16.0;760.5;59;4;8.0
14.05.2018 17:20;17.0;760.5;56;5;8.0
14.05.2018 16:50;18.0;760.5;52;5;8.0
14.05.2018 16:20;17.0;760.5;56;4;8.0
14.05.2018 15:50;17.0;760.5;56;5;8.0
14.05.2018 15:20;17.0;760.5;56;5;8.0
14.05.2018 14:50;17.0;760.5;56;5;8.0
14.05.2018 14:20;17.0;760.5;52;6;7.0
14.05.2018 13:50;17.0;760.5;52;6;7.0
14.05.2018 13:20;18.0;760.5;56;5;9.0
14.05.2018 12:50;17.0;760.5;52;6;7.0
14.05.2018 12:20;17.0;760.5;59;5;9.0
14.05.2018 11:50;17.0;759.7;59;5;9.0
14.05.2018 11:20;17.0;759.7;64;4;10.0
14.05.2018 10:50;17.0;759.7;64;3;10.0
14.05.2018 10:20;17.0;759.0;64;4;10.0
14.05.2018 09:50;16.0;759.0;68;4;10.0
14.05.2018 09:20;16.0;759.0;72;3;11.0
14.05.2018 08:50;15.0;759.0;77;4;11.0
14.05.2018 08:20;15.0;758.2;77;4;11.0
14.05.2018 07:50;15.0;758.2;77;3;11.0
14.05.2018 07:20;14.0;758.2;77;3;10.0
14.05.2018 06:50;13.0;758.2;82;2;10.0
14.05.2018 06:20;13.0;758.2;82;2;10.0
14.05.2018 05:50;13.0;758.2;82;2;10.0
14.05.2018 05:20;14.0;758.2;77;2;10.0
14.05.2018 04:50;14.0;758.2;77;2;10.0
14.05.2018 04:20;14.0;758.2;82;2;11.0
14.05.2018 02:50;14.0;759.0;88;2;12.0
14.05.2018 02:20;14.0;759.0;88;2;12.0
14.05.2018 01:50;14.0;759.0;94;2;13.0
14.05.2018 00:50;14.0;759.0;100;5;14.0
14.05.2018 00:20;17.0;758.2;88;5;15.0
13.05.2018 23:50;17.0;758.2;83;4;14.0
13.05.2018 23:20;17.0;759.0;88;3;15.0
13.05.2018 22:50;17.0;759.0;83;3;14.0
13.05.2018 22:20;17.0;759.0;83;2;14.0
13.05.2018 21:50;17.0;758.2;83;3;14.0
13.05.2018 21:20;17.0;758.2;83;3;14.0
13.05.2018 20:50;18.0;758.2;78;3;14.0
13.05.2018 20:20;18.0;758.2;78;3;14.0
13.05.2018 19:50;19.0;758.2;78;4;15.0
13.05.2018 19:20;19.0;758.2;73;3;14.0
13.05.2018 18:50;20.0;758.2;64;4;13.0
13.05.2018 18:20;20.0;759.0;64;5;13.0
13.05.2018 17:50;20.0;759.0;69;5;14.0
13.05.2018 17:20;21.0;759.0;60;5;13.0
13.05.2018 16:50;22.0;759.0;57;5;13.0
13.05.2018 16:20;22.0;759.0;57;5;13.0
13.05.2018 15:50;22.0;759.0;53;5;12.0
13.05.2018 15:20;22.0;759.0;57;5;13.0
13.05.2018 14:50;22.0;759.7;61;4;14.0
13.05.2018 14:20;22.0;759.7;57;4;13.0
13.05.2018 13:50;21.0;759.7;60;5;13.0
13.05.2018 13:20;21.0;759.7;64;4;14.0
13.05.2018 12:50;21.0;759.7;64;4;14.0
13.05.2018 12:20;20.0;759.7;69;4;14.0
13.05.2018 11:50;20.0;760.5;69;4;14.0
13.05.2018 11:20;20.0;759.7;69;3;14.0
13.05.2018 10:50;21.0;759.7;57;3;12.0
13.05.2018 10:20;21.0;759.7;64;3;14.0
13.05.2018 09:50;19.0;759.7;73;3;14.0
13.05.2018 09:20;20.0;760.5;64;3;13.0
13.05.2018 08:50;19.0;760.5;73;2;14.0
13.05.2018 08:20;18.0;760.5;83;1;15.0
13.05.2018 07:50;18.0;760.5;83;2;15.0
13.05.2018 07:20;17.0;760.5;88;1;15.0
13.05.2018 06:50;15.0;760.5;94;2;14.0
13.05.2018 06:20;15.0;760.5;94;2;14.0
13.05.2018 05:50;15.0;760.5;94;1;14.0
13.05.2018 05:20;15.0;760.5;94;2;14.0
13.05.2018 03:50;16.0;760.5;88;2;14.0
13.05.2018 03:20;15.0;760.5;94;1;14.0
13.05.2018 02:50;16.0;760.5;88;2;14.0
13.05.2018 02:20;15.0;760.5;94;3;14.0
13.05.2018 01:50;16.0;760.5;88;2;14.0
13.05.2018 01:20;16.0;760.5;94;2;15.0
13.05.2018 00:50;17.0;761.2;88;1;15.0
12.05.2018 23:50;18.0;761.2;83;2;15.0
12.05.2018 23:20;17.0;761.2;88;1;15.0
12.05.2018 22:50;17.0;761.2;88;1;15.0
12.05.2018 22:20;18.0;761.2;83;2;15.0
12.05.2018 21:50;18.0;761.2;83;2;15.0
12.05.2018 21:20;18.0;760.5;83;2;15.0
12.05.2018 20:50;19.0;760.5;78;2;15.0
12.05.2018 20:20;19.0;760.5;78;2;15.0
12.05.2018 19:50;20.0;760.5;73;2;15.0
12.05.2018 19:20;21.0;760.5;69;2;15.0
12.05.2018 18:50;21.0;760.5;69;3;15.0
12.05.2018 18:20;21.0;760.5;69;3;15.0
12.05.2018 17:50;22.0;760.5;65;3;15.0
12.05.2018 17:20;22.0;760.5;65;3;15.0
12.05.2018 16:50;23.0;760.5;61;3;15.0
12.05.2018 16:20;23.0;760.5;61;4;15.0
12.05.2018 15:50;22.0;760.5;69;5;16.0
12.05.2018 15:20;23.0;760.5;65;4;16.0
12.05.2018 14:20;23.0;761.2;65;3;16.0
12.05.2018 13:50;22.0;761.2;69;3;16.0
12.05.2018 13:20;22.0;761.2;69;3;16.0
12.05.2018 12:50;22.0;761.2;69;3;16.0
12.05.2018 11:50;21.0;762.0;69;2;15.0
12.05.2018 11:20;20.0;762.0;78;2;16.0
12.05.2018 10:50;20.0;762.0;73;1;15.0
12.05.2018 10:20;19.0;762.0;78;2;15.0
12.05.2018 09:50;19.0;762.0;78;1;15.0
12.05.2018 09:20;19.0;762.0;78;1;15.0
12.05.2018 08:50;18.0;762.0;83;2;15.0
12.05.2018 08:20;18.0;762.0;83;3;15.0
12.05.2018 07:50;18.0;762.0;78;2;14.0
12.05.2018 07:20;17.0;762.0;83;2;14.0
12.05.2018 06:50;16.0;762.0;88;2;14.0
12.05.2018 05:50;16.0;762.0;88;2;14.0
12.05.2018 05:20;16.0;762.0;94;2;15.0
12.05.2018 04:50;17.0;762.0;88;1;15.0
12.05.2018 04:20;17.0;762.0;88;1;15.0
12.05.2018 03:50;16.0;762.0;94;2;15.0
12.05.2018 03:20;16.0;762.0;94;2;15.0
12.05.2018 02:50;16.0;762.0;88;2;14.0
12.05.2018 02:20;16.0;762.0;88;2;14.0
12.05.2018 01:50;17.0;762.8;88;1;15.0
12.05.2018 01:20;18.0;762.8;88;1;16.0
12.05.2018 00:50;18.0;762.8;88;1;16.0
12.05.2018 00:20;18.0;762.8;88;1;16.0
11.05.2018 23:50;17.0;762.8;94;1;16.0
11.05.2018 23:20;17.0;762.8;88;2;15.0
11.05.2018 22:50;17.0;762.8;88;2;15.0
11.05.2018 22:20;17.0;762.8;88;1;15.0
11.05.2018 21:50;17.0;762.0;88;2;15.0
11.05.2018 21:20;18.0;762.0;83;1;15.0
11.05.2018 20:50;19.0;762.0;78;1;15.0
11.05.2018 20:20;19.0;762.0;78;2;15.0
11.05.2018 19:50;20.0;762.0;73;3;15.0
11.05.2018 19:20;21.0;762.0;69;4;15.0
11.05.2018 18:50;22.0;762.0;61;3;14.0
11.05.2018 18:20;22.0;762.0;65;4;15.0
11.05.2018 17:50;22.0;761.2;65;4;15.0
11.05.2018 17:20;23.0;762.0;57;4;14.0
11.05.2018 16:20;23.0;761.2;61;4;15.0
11.05.2018 15:50;23.0;761.2;65;4;16.0
11.05.2018 15:20;23.0;761.2;61;4;15.0
11.05.2018 14:50;23.0;762.0;61;4;15.0
11.05.2018 14:20;24.0;762.0;57;4;15.0
11.05.2018 13:50;23.0;762.0;65;3;16.0
11.05.2018 13:20;23.0;762.0;65;4;16.0
11.05.2018 12:50;23.0;762.0;61;3;15.0
11.05.2018 12:20;23.0;762.0;61;2;15.0
11.05.2018 11:50;22.0;762.0;65;2;15.0
11.05.2018 11:20;22.0;762.0;69;2;16.0
11.05.2018 10:50;22.0;762.0;69;2;16.0
11.05.2018 10:20;20.0;761.2;78;2;16.0
11.05.2018 09:50;20.0;761.2;78;2;16.0
11.05.2018 09:20;19.0;761.2;78;1;15.0
11.05.2018 08:20;17.0;761.2;88;2;15.0
11.05.2018 07:50;17.0;761.2;88;2;15.0
11.05.2018 07:20;16.0;761.2;94;2;15.0
11.05.2018 06:20;15.0;760.5;94;1;14.0
11.05.2018 05:50;15.0;760.5;94;2;14.0
11.05.2018 05:20;15.0;760.5;100;2;15.0
11.05.2018 04:50;15.0;760.5;100;1;15.0
11.05.2018 04:20;15.0;760.5;100;2;15.0
11.05.2018 03:50;16.0;760.5;94;1;15.0
11.05.2018 03:20;16.0;760.5;94;2;15.0
11.05.2018 02:50;16.0;760.5;94;2;15.0
11.05.2018 02:20;17.0;760.5;94;2;16.0
11.05.2018 01:50;17.0;760.5;94;1;16.0
11.05.2018 01:20;16.0;760.5;94;2;15.0
11.05.2018 00:50;17.0;760.5;94;2;16.0
11.05.2018 00:20;17.0;760.5;94;2;16.0
10.05.2018 23:50;17.0;760.5;94;2;16.0
10.05.2018 23:20;17.0;760.5;94;1;16.0
10.05.2018 22:50;17.0;760.5;88;2;15.0
10.05.2018 22:20;17.0;759.7;88;2;15.0
10.05.2018 21:50;17.0;759.7;83;1;14.0
10.05.2018 21:20;18.0;759.0;78;1;14.0
10.05.2018 20:50;18.0;759.0;83;2;15.0
10.05.2018 20:20;19.0;759.0;73;1;14.0
10.05.2018 19:50;19.0;758.2;68;2;13.0
10.05.2018 19:20;20.0;758.2;69;3;14.0
10.05.2018 18:50;21.0;758.2;64;3;14.0
10.05.2018 18:20;21.0;758.2;69;3;15.0
10.05.2018 17:50;21.0;758.2;64;5;14.0
10.05.2018 17:20;21.0;758.2;69;5;15.0
10.05.2018 16:50;21.0;757.7;69;4;15.0
10.05.2018 16:20;21.0;757.7;69;4;15.0
10.05.2018 15:50;22.0;757.7;65;4;15.0
10.05.2018 15:20;22.0;757.7;65;4;15.0
10.05.2018 14:50;22.0;757.7;65;3;15.0
10.05.2018 14:20;21.0;757.7;69;4;15.0
10.05.2018 13:50;21.0;757.7;73;4;16.0
10.05.2018 13:20;21.0;757.7;73;4;16.0
10.05.2018 12:50;21.0;757.7;69;3;15.0
10.05.2018 12:20;22.0;757.7;65;2;15.0
10.05.2018 11:50;21.0;757.7;64;2;14.0
10.05.2018 11:20;20.0;757.7;64;2;13.0
10.05.2018 10:50;20.0;757.7;69;2;14.0
10.05.2018 10:20;20.0;757.7;69;1;14.0
10.05.2018 09:50;19.0;756.9;73;2;14.0
10.05.2018 09:20;18.0;756.9;88;1;16.0
10.05.2018 08:50;17.0;756.9;83;1;14.0
10.05.2018 08:20;17.0;756.9;88;1;15.0
10.05.2018 07:50;16.0;756.9;88;1;14.0
10.05.2018 07:20;15.0;756.2;88;2;13.0
10.05.2018 06:50;15.0;756.2;88;1;13.0
10.05.2018 06:20;14.0;756.2;94;2;13.0
10.05.2018 05:50;14.0;756.2;94;3;13.0
10.05.2018 05:20;14.0;756.2;94;3;13.0
10.05.2018 04:50;14.0;756.2;94;2;13.0
10.05.2018 04:20;14.0;756.2;94;1;13.0
10.05.2018 03:50;14.0;756.2;94;1;13.0
10.05.2018 03:20;15.0;756.2;94;2;14.0
10.05.2018 02:50;14.0;755.4;100;1;14.0
10.05.2018 02:20;14.0;755.4;94;2;13.0
10.05.2018 01:50;14.0;756.2;94;1;13.0
10.05.2018 01:20;14.0;756.2;100;1;14.0
10.05.2018 00:50;14.0;756.2;94;1;13.0
10.05.2018 00:20;15.0;756.2;94;2;14.0
09.05.2018 23:50;15.0;756.2;94;1;14.0
09.05.2018 23:20;15.0;756.2;100;2;15.0
09.05.2018 22:50;16.0;756.2;94;2;15.0
09.05.2018 22:20;16.0;755.4;94;3;15.0
09.05.2018 21:50;17.0;755.4;88;2;15.0
09.05.2018 21:20;18.0;755.4;88;1;16.0
09.05.2018 20:50;18.0;755.4;88;2;16.0
09.05.2018 20:20;18.0;755.4;88;1;16.0
09.05.2018 19:50;19.0;754.6;83;2;16.0
09.05.2018 19:20;19.0;754.6;78;2;15.0
09.05.2018 18:50;19.0;754.6;78;2;15.0
09.05.2018 18:20;19.0;754.6;78;2;15.0
09.05.2018 17:50;19.0;754.6;78;2;15.0
09.05.2018 17:20;19.0;754.6;83;2;16.0
09.05.2018 16:50;19.0;754.6;83;3;16.0
09.05.2018 16:20;18.0;754.6;88;3;16.0
09.05.2018 15:50;19.0;754.6;83;3;16.0
09.05.2018 15:20;20.0;754.6;78;4;16.0
09.05.2018 14:50;21.0;754.6;73;3;16.0
09.05.2018 14:20;20.0;754.6;78;4;16.0
09.05.2018 13:50;21.0;754.6;73;3;16.0
09.05.2018 13:20;20.0;754.6;73;4;15.0
09.05.2018 12:50;20.0;754.6;73;2;15.0
09.05.2018 12:20;19.0;755.4;78;2;15.0
09.05.2018 11:50;19.0;755.4;78;1;15.0
09.05.2018 11:20;18.0;755.4;78;2;14.0
09.05.2018 10:50;18.0;755.4;83;2;15.0
09.05.2018 10:20;18.0;754.6;83;1;15.0
09.05.2018 09:50;17.0;754.6;88;2;15.0
09.05.2018 09:20;16.0;754.6;94;1;15.0
09.05.2018 08:50;16.0;754.6;94;3;15.0
09.05.2018 08:20;16.0;754.6;94;2;15.0
09.05.2018 07:50;16.0;754.6;94;2;15.0
09.05.2018 07:20;15.0;754.6;94;1;14.0
09.05.2018 06:50;15.0;754.6;94;2;14.0
09.05.2018 06:20;15.0;754.6;100;1;15.0
09.05.2018 05:50;15.0;754.6;100;1;15.0
09.05.2018 05:20;15.0;754.6;100;1;15.0
09.05.2018 04:50;15.0;754.6;100;1;15.0
09.05.2018 04:20;15.0;754.6;100;1;15.0
09.05.2018 03:50;15.0;754.6;100;1;15.0
09.05.2018 03:20;16.0;754.6;88;2;14.0
09.05.2018 02:50;15.0;754.6;100;2;15.0
09.05.2018 02:20;15.0;754.6;100;2;15.0
09.05.2018 01:50;15.0;754.6;100;1;15.0
09.05.2018 01:20;16.0;755.4;94;1;15.0
09.05.2018 00:50;16.0;755.4;94;2;15.0
09.05.2018 00:20;16.0;755.4;94;2;15.0
08.05.2018 23:50;16.0;754.6;94;2;15.0
08.05.2018 23:20;16.0;754.6;94;1;15.0
08.05.2018 22:50;16.0;755.4;94;1;15.0
08.05.2018 22:20;16.0;755.4;94;1;15.0
08.05.2018 21:50;16.0;755.4;94;3;15.0
08.05.2018 21:20;17.0;756.2;94;2;16.0
08.05.2018 20:50;17.0;756.2;88;1;15.0
08.05.2018 20:20;17.0;756.2;88;1;15.0
08.05.2018 19:50;17.0;756.2;94;1;16.0
08.05.2018 19:20;17.0;755.4;94;2;16.0
08.05.2018 18:50;17.0;755.4;94;2;16.0
08.05.2018 18:20;17.0;755.4;100;2;17.0
08.05.2018 17:50;17.0;755.4;94;2;16.0
08.05.2018 17:20;18.0;755.4;88;1;16.0
08.05.2018 16:50;18.0;755.4;88;1;16.0
08.05.2018 16:20;18.0;755.4;88;1;16.0
08.05.2018 15:50;18.0;755.4;88;3;16.0
08.05.2018 15:20;19.0;755.4;83;3;16.0
08.05.2018 14:50;19.0;755.4;83;4;16.0
08.05.2018 14:20;21.0;755.4;83;4;18.0
08.05.2018 13:50;19.0;756.2;88;3;17.0
08.05.2018 13:20;20.0;756.2;78;2;16.0
08.05.2018 12:50;20.0;756.2;73;2;15.0
08.05.2018 12:20;21.0;756.2;73;2;16.0
08.05.2018 11:50;20.0;756.9;78;2;16.0
08.05.2018 11:20;19.0;756.9;83;2;16.0
08.05.2018 10:50;19.0;756.9;83;2;16.0
08.05.2018 10:20;19.0;756.9;83;2;16.0
08.05.2018 09:50;18.0;756.9;83;1;15.0
08.05.2018 09:20;18.0;756.9;83;2;15.0
08.05.2018 08:50;18.0;756.9;88;1;16.0
08.05.2018 08:20;17.0;756.9;88;2;15.0
08.05.2018 07:50;16.0;756.9;100;1;16.0
08.05.2018 07:20;15.0;756.9;100;2;15.0
08.05.2018 06:50;15.0;756.9;100;2;15.0
08.05.2018 05:50;15.0;756.9;100;2;15.0
08.05.2018 05:20;15.0;757.7;100;1;15.0
08.05.2018 04:50;15.0;757.7;100;2;15.0
08.05.2018 04:20;16.0;757.7;94;1;15.0
08.05.2018 03:50;15.0;757.7;100;2;15.0
08.05.2018 03:20;15.0;757.7;100;1;15.0
08.05.2018 02:50;15.0;758.2;94;1;14.0
08.05.2018 02:20;15.0;758.2;100;2;15.0
08.05.2018 01:50;15.0;758.2;100;1;15.0
08.05.2018 01:20;15.0;758.2;100;1;15.0
08.05.2018 00:50;16.0;758.2;94;0;15.0
08.05.2018 00:20;16.0;758.2;100;1;16.0
07.05.2018 23:50;16.0;758.2;100;3;16.0
07.05.2018 23:20;17.0;759.0;94;3;16.0
07.05.2018 22:50;17.0;759.0;94;2;16.0
07.05.2018 22:20;17.0;759.0;94;1;16.0
07.05.2018 21:50;17.0;759.0;94;2;16.0
07.05.2018 21:20;17.0;759.0;94;2;16.0
07.05.2018 20:50;17.0;759.0;94;2;16.0
07.05.2018 20:20;17.0;759.0;94;3;16.0
07.05.2018 19:50;17.0;759.0;94;2;16.0
07.05.2018 19:20;18.0;759.0;88;1;16.0
07.05.2018 18:50;18.0;759.7;88;1;16.0
07.05.2018 18:20;18.0;759.7;94;2;17.0
07.05.2018 17:50;18.0;759.7;94;3;17.0
07.05.2018 17:20;18.0;759.7;94;2;17.0
07.05.2018 16:50;19.0;759.7;88;2;17.0
07.05.2018 16:20;19.0;759.0;94;2;18.0
07.05.2018 15:50;20.0;759.7;83;3;17.0
07.05.2018 15:20;21.0;759.7;73;3;16.0
07.05.2018 14:50;22.0;759.7;69;2;16.0
07.05.2018 14:20;22.0;759.7;69;2;16.0
