DateTime,T,P,U,Ff,Td,Demand/Usage
2017-10-31 04:00:00,15.5,763.5,57.0,3.5,7.0,2410.56
2017-10-31 05:00:00,15.5,763.5,53.5,5.0,6.0,738.72
2017-10-31 06:00:00,15.5,763.5,51.5,4.5,5.5,1483.92
2017-10-31 07:00:00,15.0,764.3,53.0,4.0,5.5,2345.76
2017-10-31 08:00:00,16.5,765.0,50.5,3.0,6.0,2766.96
2017-10-31 09:00:00,17.5,765.0,56.0,2.0,8.5,3045.6
2017-10-31 10:00:00,17.5,765.8,55.5,2.0,8.5,3045.6
2017-10-31 11:00:00,18.25,765.4,50.75,2.0,7.75,3019.68
2017-10-31 12:00:00,19.0,765.0,46.0,2.0,7.0,3272.4
2017-10-31 13:00:00,20.0,765.0,43.0,2.0,7.0,2792.88
2017-10-31 14:00:00,19.0,765.0,46.0,3.0,7.0,2475.36
2017-10-31 15:00:00,18.5,765.0,47.5,3.0,7.0,2967.84
2017-10-31 16:00:00,17.5,765.8,54.0,2.0,8.0,2637.36
2017-10-31 17:00:00,16.0,765.8,59.5,1.0,8.0,1503.36
2017-10-31 18:00:00,13.5,766.2,67.5,1.5,7.5,1665.36
2017-10-31 19:00:00,13.5,766.6,67.0,2.0,7.5,2326.32
2017-10-31 20:00:00,13.5,766.6,65.0,2.0,7.0,2890.08
2017-10-31 21:00:00,14.0,766.6,67.0,2.5,8.0,2909.52
2017-10-31 22:00:00,13.0,766.6,72.0,2.5,8.0,2786.4
2017-10-31 23:00:00,12.5,766.6,72.0,2.5,7.5,3168.72
2017-11-01 00:00:00,12.0,766.6,74.5,2.5,7.5,2766.96
2017-11-01 01:00:00,11.5,766.6,77.0,1.5,7.5,3240.0
2017-11-01 02:00:00,10.5,766.6,79.5,1.5,7.0,3188.16
2017-11-01 03:00:00,9.0,766.6,84.5,2.0,6.5,2967.84
2017-11-01 04:00:00,9.0,766.6,90.5,2.0,7.5,2073.6
2017-11-01 05:00:00,8.5,766.6,87.5,2.0,6.5,725.76
2017-11-01 06:00:00,8.0,766.6,87.0,2.5,6.0,1717.2
2017-11-01 07:00:00,8.0,767.3,84.5,2.0,5.5,3071.52
2017-11-01 08:00:00,9.5,768.1,76.0,2.5,5.5,2702.16
2017-11-01 09:00:00,12.0,768.1,69.5,2.0,6.5,3019.68
2017-11-01 10:00:00,14.5,768.1,59.0,2.0,6.5,2306.88
2017-11-01 11:00:00,16.5,768.1,48.5,2.0,5.5,2715.12
2017-11-01 12:00:00,17.5,767.3,46.0,1.5,5.5,2501.28
2017-11-01 13:00:00,18.0,766.95,43.0,2.0,5.0,2766.96
2017-11-01 14:00:00,18.5,766.6,41.5,2.0,5.0,2728.08
2017-11-01 15:00:00,18.5,766.6,44.5,1.5,6.0,2922.48
2017-11-01 16:00:00,16.5,766.6,66.0,3.0,10.0,2423.52
2017-11-01 17:00:00,15.0,766.95,68.0,1.0,9.0,764.64
2017-11-01 18:00:00,13.0,767.3,77.0,1.5,9.0,1827.36
2017-11-01 19:00:00,12.0,767.3,77.0,2.0,8.0,3421.44
2017-11-01 20:00:00,11.5,767.3,79.5,3.0,8.0,3700.08
2017-11-01 21:00:00,11.0,767.7,79.5,2.5,7.5,3609.36
2017-11-01 22:00:00,10.0,768.1,79.0,2.5,6.5,3706.56
2017-11-01 23:00:00,10.0,768.1,76.0,3.0,6.0,3538.08
2017-11-02 00:00:00,10.0,768.1,73.5,2.0,5.5,2235.6
2017-11-02 01:00:00,10.5,768.1,71.5,2.5,5.5,3103.92
2017-11-02 02:00:00,9.5,767.3,73.5,1.5,5.0,2203.2
2017-11-02 03:00:00,9.0,767.3,76.0,1.0,5.0,1308.96
2017-11-02 04:00:00,8.0,767.3,81.5,1.0,5.0,855.36
2017-11-02 05:00:00,7.0,766.95,87.0,1.0,5.0,738.72
2017-11-02 06:00:00,7.0,766.6,87.0,1.0,5.0,751.68
2017-11-02 07:00:00,8.5,767.3,79.0,1.0,5.0,764.64
2017-11-02 08:00:00,10.0,767.3,79.5,1.0,6.5,589.68
2017-11-02 09:00:00,13.0,767.3,67.0,2.0,7.0,557.28
2017-11-02 10:00:00,14.5,767.3,65.0,2.0,8.0,596.16
2017-11-02 11:00:00,17.0,767.3,48.5,1.5,6.0,544.32
2017-11-02 12:00:00,18.0,766.6,46.0,2.0,6.0,498.96
2017-11-02 13:00:00,18.0,766.2,49.0,2.0,7.0,557.28
2017-11-02 14:00:00,18.5,765.8,50.5,1.5,8.0,518.4
2017-11-02 15:00:00,18.0,765.4,52.0,1.5,8.0,550.8
2017-11-02 16:00:00,17.5,765.0,62.0,2.5,10.0,518.4
2017-11-02 17:00:00,16.0,765.0,72.0,1.0,11.0,511.92
2017-11-02 18:00:00,14.0,765.4,77.0,2.0,10.0,511.92
2017-11-02 19:00:00,14.0,765.4,77.0,3.0,10.0,498.96
2017-11-02 20:00:00,14.5,765.0,79.5,3.0,11.0,511.92
2017-11-02 21:00:00,15.5,765.0,74.5,2.0,11.0,492.48
2017-11-02 22:00:00,15.5,765.0,79.5,2.0,12.0,486.0
2017-11-02 23:00:00,15.0,765.0,88.0,2.0,13.0,460.08
2017-11-03 00:00:00,14.5,764.65,91.0,2.0,13.0,486.0
2017-11-03 01:00:00,14.0,764.3,88.0,2.0,12.0,460.08
2017-11-03 02:00:00,15.0,764.3,82.0,2.0,12.0,408.24
2017-11-03 03:00:00,15.0,763.5,82.0,2.5,12.0,362.88
2017-11-03 04:00:00,15.0,763.5,82.0,3.0,12.0,349.92
2017-11-03 05:00:00,15.0,762.8,82.0,4.0,12.0,330.48
2017-11-03 06:00:00,15.0,762.8,82.0,3.0,12.0,343.44
2017-11-03 07:00:00,15.0,762.8,82.0,3.0,12.0,388.8
2017-11-03 08:00:00,17.0,762.8,75.0,4.5,12.5,382.32
2017-11-03 09:00:00,17.0,762.8,77.0,5.0,13.0,375.84
2017-11-03 10:00:00,16.5,763.15,80.0,3.5,13.0,375.84
2017-11-03 11:00:00,16.0,762.8,85.5,3.0,13.5,362.88
2017-11-03 12:00:00,16.5,762.8,88.5,2.5,14.5,356.4
2017-11-03 13:00:00,17.5,762.4,80.5,3.5,14.0,388.8
2017-11-03 14:00:00,19.0,762.0,70.5,2.5,13.5,369.36
2017-11-03 15:00:00,18.5,762.0,73.0,2.0,13.5,382.32
2017-11-03 16:00:00,16.5,762.4,88.5,1.5,14.5,349.92
2017-11-03 17:00:00,16.0,762.8,91.0,2.5,14.5,343.44
2017-11-03 18:00:00,15.5,762.8,91.0,2.0,14.0,349.92
2017-11-03 19:00:00,15.0,762.8,91.0,1.0,13.5,336.96
2017-11-03 20:00:00,13.5,763.5,94.0,1.5,12.5,356.4
2017-11-03 21:00:00,13.0,763.5,94.0,1.5,12.0,343.44
2017-11-03 22:00:00,14.0,763.5,88.0,1.0,12.0,336.96
2017-11-03 23:00:00,13.5,763.5,91.0,1.0,12.0,324.0
2017-11-04 00:00:00,13.0,763.5,94.0,1.0,12.0,324.0
2017-11-04 01:00:00,12.5,763.15,94.0,1.0,11.5,304.56
2017-11-04 02:00:00,12.0,762.8,94.0,1.0,11.0,304.56
2017-11-04 03:00:00,12.0,762.8,94.0,1.5,11.0,233.28
2017-11-04 04:00:00,11.5,762.8,91.0,1.5,10.0,116.64
2017-11-04 05:00:00,11.0,762.8,94.0,2.0,10.0,103.68
2017-11-04 06:00:00,10.5,763.15,94.0,1.0,9.5,97.2
2017-11-04 07:00:00,10.5,763.5,97.0,1.0,10.0,103.68
2017-11-04 08:00:00,12.5,764.3,91.0,1.5,11.0,103.68
2017-11-04 09:00:00,15.0,764.3,82.0,2.0,12.0,116.64
2017-11-04 10:00:00,16.0,764.3,79.5,2.0,12.5,110.16
2017-11-04 11:00:00,17.5,764.3,75.0,2.0,13.0,110.16
2017-11-04 12:00:00,18.5,763.5,70.5,1.5,13.0,116.64
2017-11-04 13:00:00,19.0,763.5,64.0,1.0,12.0,103.68
2017-11-04 14:00:00,19.5,763.15,62.0,1.5,12.0,97.2
2017-11-04 15:00:00,19.0,763.15,66.0,1.5,12.5,97.2
2017-11-04 16:00:00,18.0,763.5,75.5,1.5,13.5,97.2
2017-11-04 17:00:00,17.0,763.5,83.0,2.0,14.0,97.2
2017-11-04 18:00:00,16.0,763.5,75.5,2.0,11.5,103.68
2017-11-04 19:00:00,15.5,763.5,70.0,2.0,10.0,103.68
2017-11-04 20:00:00,14.0,763.5,72.0,2.0,9.0,110.16
2017-11-04 21:00:00,14.0,763.5,74.5,1.5,9.5,110.16
2017-11-04 22:00:00,13.5,763.5,82.0,1.0,10.5,110.16
2017-11-04 23:00:00,13.0,763.5,82.0,1.0,10.0,110.16
2017-11-05 00:00:00,13.0,763.5,79.5,2.0,9.5,103.68
2017-11-05 01:00:00,12.5,762.8,77.0,1.0,8.5,103.68
2017-11-05 02:00:00,11.5,762.8,79.5,1.0,8.0,103.68
2017-11-05 03:00:00,14.0,762.4,67.5,2.0,8.0,103.68
2017-11-05 04:00:00,15.5,762.4,59.0,3.5,7.5,103.68
2017-11-05 05:00:00,16.0,762.0,59.0,4.0,8.0,103.68
2017-11-05 06:00:00,16.0,761.6,72.0,4.5,11.0,103.68
2017-11-05 07:00:00,16.0,761.2,74.5,5.0,11.5,103.68
2017-11-05 08:00:00,17.0,761.2,73.0,6.5,12.0,97.2
2017-11-05 09:00:00,17.5,761.2,70.5,6.0,12.0,97.2
2017-11-05 10:00:00,18.0,760.85,68.0,8.0,12.0,103.68
2017-11-05 11:00:00,18.5,759.75,64.0,9.5,11.5,97.2
2017-11-05 12:00:00,18.0,758.2,64.0,9.5,11.0,97.2
2017-11-05 13:00:00,18.0,757.95,62.0,8.5,10.5,97.2
2017-11-05 14:00:00,17.5,757.7,66.0,9.0,11.0,103.68
2017-11-05 15:00:00,12.5,757.55,91.0,5.0,11.0,97.2
2017-11-05 16:00:00,12.0,757.3,94.0,4.5,11.0,97.2
2017-11-05 17:00:00,13.0,756.9,94.0,1.5,12.0,103.68
2017-11-05 18:00:00,15.5,756.9,85.5,3.0,13.0,103.68
2017-11-05 19:00:00,15.0,756.9,88.0,2.5,13.0,103.68
2017-11-05 20:00:00,15.0,756.9,88.0,2.0,13.0,103.68
2017-11-05 21:00:00,15.0,756.9,88.0,2.0,13.0,226.8
2017-11-05 22:00:00,15.0,756.55,88.0,2.0,13.0,997.92
2017-11-05 23:00:00,14.5,756.2,85.0,2.0,12.0,1192.32
2017-11-06 00:00:00,14.0,756.2,88.0,2.0,12.0,615.6
2017-11-06 01:00:00,14.0,756.2,85.0,2.0,11.5,648.0
2017-11-06 02:00:00,13.0,756.2,85.0,2.5,10.5,712.8
2017-11-06 03:00:00,12.0,755.4,88.0,3.0,10.0,1036.8
2017-11-06 04:00:00,12.5,755.4,82.0,3.0,9.5,1736.64
2017-11-06 05:00:00,13.0,755.0,77.0,3.0,9.0,635.04
2017-11-06 06:00:00,13.0,754.6,77.0,3.5,9.0,1950.48
2017-11-06 07:00:00,13.0,755.4,77.0,3.5,9.0,2954.88
2017-11-06 08:00:00,14.5,755.4,70.0,4.0,9.0,1989.36
2017-11-06 09:00:00,15.0,755.8,63.0,3.0,8.0,3168.72
2017-11-06 10:00:00,15.0,756.55,57.0,2.0,6.5,2741.04
2017-11-06 11:00:00,14.5,756.9,55.0,4.0,5.5,3071.52
2017-11-06 12:00:00,15.0,756.2,51.0,3.0,5.0,2909.52
2017-11-06 13:00:00,15.5,755.8,49.5,3.0,5.0,3240.0
2017-11-06 14:00:00,14.0,756.2,57.0,3.5,5.5,2501.28
2017-11-06 15:00:00,13.5,756.2,59.0,3.5,5.5,2728.08
2017-11-06 16:00:00,11.0,756.55,79.5,2.0,7.5,2857.68
2017-11-06 17:00:00,10.0,756.2,82.0,3.0,7.0,1853.28
2017-11-06 18:00:00,11.0,756.2,77.0,2.0,7.0,1678.32
2017-11-06 19:00:00,10.0,755.8,85.0,1.5,7.5,3389.04
2017-11-06 20:00:00,10.5,756.55,77.0,1.5,6.5,3317.76
2017-11-06 21:00:00,10.0,756.9,85.0,1.5,7.5,1574.64
2017-11-06 22:00:00,9.5,756.9,82.0,2.0,6.5,3116.88
2017-11-06 23:00:00,8.5,756.9,84.5,2.0,6.0,2669.76
2017-11-07 00:00:00,8.0,756.9,87.0,1.5,6.0,2702.16
2017-11-07 01:00:00,8.5,756.9,82.0,3.5,5.5,3045.6
2017-11-07 02:00:00,11.0,756.9,67.0,4.0,5.0,2177.28
2017-11-07 03:00:00,9.0,756.2,76.0,3.0,5.0,1347.84
2017-11-07 04:00:00,10.0,756.2,71.0,3.0,5.0,1658.88
2017-11-07 05:00:00,11.5,755.4,56.0,4.5,3.0,3103.92
2017-11-07 06:00:00,11.5,755.4,60.0,4.5,4.0,1717.2
2017-11-07 07:00:00,11.0,756.55,62.5,3.5,4.0,2261.52
2017-11-07 08:00:00,9.0,757.7,87.0,4.0,7.0,3486.24
2017-11-07 09:00:00,10.5,756.9,76.5,5.0,6.5,3142.8
2017-11-07 10:00:00,11.5,756.2,69.5,6.0,6.0,3285.36
2017-11-07 11:00:00,13.5,756.2,61.0,5.5,6.0,3175.2
2017-11-07 12:00:00,13.0,756.2,63.0,6.0,6.0,2903.04
2017-11-07 13:00:00,14.0,755.8,59.0,5.5,6.0,2928.96
2017-11-07 14:00:00,14.0,755.8,61.0,3.5,6.5,3188.16
2017-11-07 15:00:00,13.5,756.2,63.0,4.0,6.5,2890.08
2017-11-07 16:00:00,12.5,756.55,65.0,4.5,6.0,3311.28
2017-11-07 17:00:00,12.0,756.9,65.0,5.0,5.5,745.2
2017-11-07 18:00:00,11.0,756.9,69.5,3.5,5.5,2255.04
2017-11-07 19:00:00,11.0,757.7,72.0,4.5,6.0,3518.64
2017-11-07 20:00:00,10.5,757.7,71.5,4.0,5.5,3233.52
2017-11-07 21:00:00,11.0,758.2,64.5,3.5,4.5,3641.76
2017-11-07 22:00:00,11.0,758.2,67.0,3.5,5.0,3551.04
2017-11-07 23:00:00,8.5,758.2,79.0,2.0,5.0,3363.12
2017-11-08 00:00:00,8.0,759.0,82.0,2.5,5.0,3265.92
2017-11-08 01:00:00,7.5,759.0,84.5,2.5,5.0,2293.92
2017-11-08 02:00:00,7.0,759.0,87.0,2.0,5.0,3155.76
2017-11-08 03:00:00,8.0,759.0,82.0,3.0,5.0,3272.4
2017-11-08 04:00:00,5.0,759.35,93.0,2.0,4.0,2792.88
2017-11-08 05:00:00,6.0,759.7,87.0,3.0,4.0,848.88
2017-11-08 06:00:00,6.0,759.7,87.0,2.5,4.0,2118.96
2017-11-08 07:00:00,6.5,760.5,84.0,1.5,4.0,2857.68
2017-11-08 08:00:00,7.0,761.2,81.0,1.5,4.0,2151.36
2017-11-08 09:00:00,10.5,761.2,74.0,1.5,6.0,2514.24
2017-11-08 10:00:00,12.5,761.2,65.0,2.0,6.0,3389.04
2017-11-08 11:00:00,14.0,761.2,59.0,3.0,6.0,2468.88
2017-11-08 12:00:00,14.5,761.2,55.0,2.0,5.5,2410.56
2017-11-08 13:00:00,15.0,761.2,55.0,2.0,6.0,2371.68
2017-11-08 14:00:00,16.0,761.2,53.5,2.0,6.5,2391.12
2017-11-08 15:00:00,15.5,762.0,57.0,1.0,7.0,2617.92
2017-11-08 16:00:00,14.5,762.0,63.0,1.5,7.5,3026.16
2017-11-08 17:00:00,12.5,762.0,74.5,2.0,8.0,978.48
2017-11-08 18:00:00,13.0,762.8,77.0,2.0,9.0,1425.6
2017-11-08 19:00:00,13.0,762.8,77.0,2.5,9.0,2993.76
2017-11-08 20:00:00,12.0,763.15,79.5,2.0,8.5,2877.12
2017-11-08 21:00:00,11.5,763.5,77.0,2.5,7.5,3440.88
2017-11-08 22:00:00,10.0,763.5,82.0,2.5,7.0,2488.32
2017-11-08 23:00:00,11.0,763.5,82.0,2.0,8.0,3440.88
2017-11-09 00:00:00,11.0,763.5,82.0,2.0,8.0,3142.8
2017-11-09 01:00:00,11.0,763.5,82.0,2.0,8.0,3006.72
2017-11-09 02:00:00,11.0,763.5,79.5,2.0,7.5,3414.96
2017-11-09 03:00:00,10.5,763.5,85.0,1.0,8.0,2922.48
2017-11-09 04:00:00,10.0,763.5,88.0,1.5,8.0,2617.92
2017-11-09 05:00:00,10.5,763.9,85.0,1.5,8.0,719.28
2017-11-09 06:00:00,10.0,763.5,88.0,1.5,8.0,1704.24
2017-11-09 07:00:00,10.0,764.3,82.0,2.0,7.0,3343.68
2017-11-09 08:00:00,12.0,764.3,77.0,2.5,8.0,2818.8
2017-11-09 09:00:00,14.0,764.3,67.0,2.0,8.0,2073.6
2017-11-09 10:00:00,15.0,765.0,65.0,1.5,8.5,3019.68
2017-11-09 11:00:00,16.5,764.3,61.0,3.0,9.0,2514.24
2017-11-09 12:00:00,17.0,764.3,59.0,4.0,9.0,2352.24
2017-11-09 13:00:00,16.5,763.5,59.5,3.5,8.5,2637.36
2017-11-09 14:00:00,15.5,763.5,67.5,2.5,9.5,2877.12
2017-11-09 15:00:00,14.5,763.5,74.5,1.0,10.0,3259.44
2017-11-09 16:00:00,15.0,763.5,68.0,2.5,9.0,3019.68
2017-11-09 17:00:00,13.0,763.5,82.0,2.5,10.0,758.16
2017-11-09 18:00:00,11.5,764.3,91.0,3.0,10.0,1911.6
2017-11-09 19:00:00,12.0,763.9,88.0,2.0,10.0,3220.56
2017-11-09 20:00:00,12.0,764.3,94.0,2.5,11.0,3389.04
2017-11-09 21:00:00,12.0,764.3,88.0,2.5,10.0,3376.08
2017-11-09 22:00:00,12.0,763.9,82.0,3.0,9.0,3168.72
2017-11-09 23:00:00,12.0,763.5,77.0,1.5,8.0,3032.64
2017-11-10 00:00:00,12.0,763.15,72.0,2.0,7.0,2676.24
2017-11-10 01:00:00,11.0,763.15,82.0,1.0,8.0,2980.8
2017-11-10 02:00:00,11.0,763.15,88.0,1.5,9.0,2365.2
2017-11-10 03:00:00,12.0,763.15,80.0,2.5,8.5,1321.92
2017-11-10 04:00:00,12.0,762.4,80.0,3.5,8.5,933.12
2017-11-10 05:00:00,11.0,762.0,85.0,4.5,8.5,712.8
2017-11-10 06:00:00,12.0,762.0,77.0,4.5,8.0,706.32
2017-11-10 07:00:00,12.0,762.0,77.0,6.0,8.0,719.28
2017-11-10 08:00:00,14.0,762.8,67.0,2.5,8.0,693.36
2017-11-10 09:00:00,14.0,762.8,69.5,2.0,8.5,570.24
2017-11-10 10:00:00,15.0,762.8,65.5,2.0,8.5,518.4
2017-11-10 11:00:00,16.0,762.4,63.0,3.5,9.0,505.44
2017-11-10 12:00:00,17.0,762.0,56.0,1.5,8.0,447.12
2017-11-10 13:00:00,17.5,762.0,54.0,3.0,8.0,518.4
2017-11-10 14:00:00,15.5,762.0,70.0,3.0,10.0,544.32
2017-11-10 15:00:00,15.0,761.2,72.0,3.0,10.0,518.4
2017-11-10 16:00:00,14.0,761.2,72.0,2.5,9.0,453.6
2017-11-10 17:00:00,13.5,761.2,77.0,2.5,9.5,524.88
2017-11-10 18:00:00,12.5,761.2,79.5,2.5,9.0,609.12
2017-11-10 19:00:00,12.0,761.2,85.0,2.5,9.5,434.16
2017-11-10 20:00:00,12.0,761.2,82.0,1.5,9.0,466.56
2017-11-10 21:00:00,12.0,762.0,85.0,3.0,9.5,447.12
2017-11-10 22:00:00,12.0,761.2,79.5,2.5,8.5,414.72
2017-11-10 23:00:00,12.0,761.2,77.0,1.5,8.0,401.76
2017-11-11 00:00:00,11.0,761.2,88.0,3.0,9.0,447.12
2017-11-11 01:00:00,11.0,761.2,82.0,4.0,8.0,414.72
2017-11-11 02:00:00,12.5,760.5,74.5,3.0,8.0,427.68
2017-11-11 03:00:00,12.0,760.5,74.5,3.0,7.5,362.88
2017-11-11 04:00:00,10.5,760.5,85.0,2.0,8.0,356.4
2017-11-11 05:00:00,10.0,760.1,88.0,2.5,8.0,136.08
2017-11-11 06:00:00,10.0,759.7,88.0,3.0,8.0,123.12
2017-11-11 07:00:00,10.0,760.1,88.0,2.0,8.0,123.12
2017-11-11 08:00:00,10.5,760.5,85.0,2.5,8.0,116.64
2017-11-11 09:00:00,12.0,760.5,79.5,3.5,8.5,116.64
2017-11-11 10:00:00,14.0,760.5,72.0,2.5,9.0,110.16
2017-11-11 11:00:00,15.5,760.5,65.5,2.0,9.0,110.16
2017-11-11 12:00:00,17.0,760.5,57.5,2.5,8.5,110.16
2017-11-11 13:00:00,17.5,759.7,54.0,2.5,8.0,110.16
2017-11-11 14:00:00,18.0,759.7,49.0,2.5,7.0,103.68
2017-11-11 15:00:00,17.5,759.7,50.5,2.0,7.0,103.68
2017-11-11 16:00:00,16.5,759.7,66.0,2.5,10.0,103.68
2017-11-11 17:00:00,14.0,759.7,77.0,1.0,10.0,110.16
2017-11-11 18:00:00,12.0,760.1,85.0,2.5,9.5,110.16
2017-11-11 19:00:00,11.5,760.1,79.5,2.0,8.0,110.16
2017-11-11 20:00:00,11.0,760.5,82.0,2.5,8.0,116.64
2017-11-11 21:00:00,11.0,760.5,82.0,2.5,8.0,123.12
2017-11-11 22:00:00,11.0,760.5,82.0,2.5,8.0,123.12
2017-11-11 23:00:00,10.0,760.5,88.0,2.0,8.0,123.12
2017-11-12 00:00:00,10.0,760.5,82.0,3.0,7.0,123.12
2017-11-12 01:00:00,9.5,759.7,84.5,3.0,7.0,123.12
2017-11-12 02:00:00,9.0,759.7,87.0,3.0,7.0,116.64
2017-11-12 03:00:00,9.0,759.7,87.0,2.0,7.0,116.64
2017-11-12 04:00:00,9.0,759.7,87.0,3.0,7.0,116.64
2017-11-12 05:00:00,9.5,759.35,87.5,3.0,7.5,123.12
2017-11-12 06:00:00,9.5,759.0,91.0,3.0,8.0,123.12
2017-11-12 07:00:00,9.5,759.0,91.0,2.5,8.0,116.64
2017-11-12 08:00:00,11.5,759.0,88.0,2.0,9.5,116.64
2017-11-12 09:00:00,15.5,759.0,70.0,1.5,10.0,110.16
2017-11-12 10:00:00,15.5,759.0,65.5,3.5,9.0,110.16
2017-11-12 11:00:00,16.5,758.2,61.0,5.5,9.0,110.16
2017-11-12 12:00:00,16.5,757.7,63.5,4.0,9.5,110.16
2017-11-12 13:00:00,15.0,757.3,79.5,3.5,11.5,103.68
2017-11-12 14:00:00,14.5,756.55,82.5,3.5,11.5,103.68
2017-11-12 15:00:00,14.0,755.8,91.0,3.0,12.5,103.68
2017-11-12 16:00:00,14.0,755.4,91.0,4.0,12.5,103.68
2017-11-12 17:00:00,14.0,754.6,88.0,4.5,12.0,103.68
2017-11-12 18:00:00,14.0,754.25,88.0,5.0,12.0,110.16
2017-11-12 19:00:00,14.5,753.5,85.0,5.0,12.0,110.16
2017-11-12 20:00:00,14.5,753.1,85.0,4.0,12.0,110.16
2017-11-12 21:00:00,14.0,752.7,88.0,4.0,12.0,149.04
2017-11-12 22:00:00,14.0,751.95,85.0,4.0,11.5,1082.16
2017-11-12 23:00:00,14.0,751.6,82.0,5.0,11.0,978.48
2017-11-13 00:00:00,14.0,750.8,85.0,4.0,11.5,596.16
2017-11-13 01:00:00,14.5,750.1,85.0,4.0,12.0,660.96
2017-11-13 02:00:00,15.0,748.9,79.5,4.5,11.5,615.6
2017-11-13 03:00:00,15.0,747.8,82.0,4.5,12.0,842.4
2017-11-13 04:00:00,15.5,747.4,77.0,5.0,11.5,2222.64
2017-11-13 05:00:00,15.5,747.0,70.0,5.5,10.0,2229.12
2017-11-13 06:00:00,14.5,747.0,59.0,5.0,6.5,1205.28
2017-11-13 07:00:00,13.0,747.0,57.0,5.5,4.5,1859.76
2017-11-13 08:00:00,12.5,747.0,63.5,3.5,5.5,3019.68
2017-11-13 09:00:00,11.5,746.65,70.0,4.5,6.0,3116.88
2017-11-13 10:00:00,12.0,747.0,63.0,5.0,5.0,2501.28
2017-11-13 11:00:00,12.0,747.0,58.0,4.0,4.0,3427.92
2017-11-13 12:00:00,12.0,746.65,60.5,4.0,4.5,3116.88
2017-11-13 13:00:00,12.0,747.0,54.0,5.0,3.0,3343.68
2017-11-13 14:00:00,12.5,747.4,52.5,3.0,3.0,2650.32
2017-11-13 15:00:00,11.0,748.15,62.5,3.5,4.0,2747.52
2017-11-13 16:00:00,10.0,748.5,69.0,2.0,4.5,2838.24
2017-11-13 17:00:00,8.5,748.9,73.5,2.0,4.0,1833.84
2017-11-13 18:00:00,9.0,749.7,76.0,2.0,5.0,1542.24
2017-11-13 19:00:00,8.5,750.1,76.0,3.5,4.5,2909.52
2017-11-13 20:00:00,8.0,750.1,73.5,3.0,3.5,2592.0
2017-11-13 21:00:00,8.0,750.8,71.0,4.0,3.0,2773.44
2017-11-13 22:00:00,8.0,750.8,71.0,3.0,3.0,2708.64
2017-11-13 23:00:00,8.0,750.8,71.0,3.0,3.0,2741.04
2017-11-14 00:00:00,7.0,751.6,76.0,3.5,3.0,2280.96
2017-11-14 01:00:00,7.0,751.6,76.0,2.75,3.0,2928.96
2017-11-14 02:00:00,7.0,751.6,76.0,2.0,3.0,2656.8
2017-11-14 03:00:00,7.0,751.6,78.5,3.0,3.5,1276.56
2017-11-14 04:00:00,7.5,751.95,73.5,3.5,3.0,1989.36
2017-11-14 05:00:00,6.5,752.3,78.5,5.0,3.0,3259.44
2017-11-14 06:00:00,6.0,753.1,78.5,4.0,2.5,1458.0
2017-11-14 07:00:00,6.0,753.9,78.5,4.0,2.5,2430.0
2017-11-14 08:00:00,6.0,754.6,78.5,4.0,2.5,2786.4
2017-11-14 09:00:00,9.5,755.0,69.0,4.5,4.0,1723.68
2017-11-14 10:00:00,9.0,755.4,76.0,5.0,5.0,1626.48
2017-11-14 11:00:00,9.5,755.4,79.0,3.0,6.0,3052.08
2017-11-14 12:00:00,9.5,755.4,81.5,2.5,6.5,3220.56
2017-11-14 13:00:00,10.0,755.4,71.0,2.0,5.0,2579.04
2017-11-14 14:00:00,10.0,755.0,71.0,1.0,5.0,3382.56
2017-11-14 15:00:00,10.0,754.6,76.0,1.5,6.0,2825.28
2017-11-14 16:00:00,10.0,754.6,76.0,1.0,6.0,2196.72
2017-11-14 17:00:00,10.0,754.6,73.5,1.5,5.5,758.16
2017-11-14 18:00:00,10.5,754.6,66.5,3.5,4.5,2624.4
2017-11-14 19:00:00,10.0,755.0,71.0,4.0,5.0,3414.96
2017-11-14 20:00:00,9.5,755.4,73.5,2.0,5.0,3609.36
2017-11-14 21:00:00,10.0,755.4,69.0,3.5,4.5,2566.08
2017-11-14 22:00:00,10.0,755.4,67.0,2.5,4.0,2980.8
2017-11-14 23:00:00,10.0,755.4,69.0,3.0,4.5,3136.32
2017-11-15 00:00:00,9.5,755.0,76.5,2.5,5.5,3298.32
2017-11-15 01:00:00,9.0,755.4,82.0,3.0,6.0,2533.68
2017-11-15 02:00:00,9.5,755.4,76.5,3.5,5.5,3246.48
2017-11-15 03:00:00,10.0,755.0,71.0,3.5,5.0,3421.44
2017-11-15 04:00:00,10.0,755.4,71.0,3.5,5.0,2397.6
2017-11-15 05:00:00,9.5,755.4,73.5,2.0,5.0,719.28
2017-11-15 06:00:00,10.0,756.55,73.5,3.0,5.5,1555.2
2017-11-15 07:00:00,10.0,757.3,76.0,2.0,6.0,3265.92
2017-11-15 08:00:00,10.5,758.2,79.5,2.5,7.0,2721.6
2017-11-15 09:00:00,11.0,758.2,77.0,2.0,7.0,3201.12
2017-11-15 10:00:00,12.0,758.6,79.5,3.5,8.5,2766.96
2017-11-15 11:00:00,12.0,759.0,77.0,3.5,8.0,2358.72
2017-11-15 12:00:00,11.5,759.0,82.5,2.5,8.5,2183.76
2017-11-15 13:00:00,11.5,759.0,85.0,2.5,9.0,2540.16
2017-11-15 14:00:00,12.0,759.0,82.0,3.5,9.0,2293.92
2017-11-15 15:00:00,11.5,759.35,85.0,3.0,9.0,3013.2
