DateTime,T,P,U,Ff,Td
2017-05-21 00:00:00+00:00,19.84375,761.6375,55.67187500000001,3.640625,9.859375
2017-05-28 00:00:00+00:00,20.398809523809522,762.9080357142857,54.479166666666664,2.514880952380952,10.032738095238097
2017-06-04 00:00:00+00:00,21.875,763.5559523809524,48.52678571428572,2.455357142857143,9.678571428571429
2017-06-11 00:00:00+00:00,23.001893939393938,760.9205357142857,57.9301948051948,2.75189393939394,13.607413419913419
2017-06-18 00:00:00+00:00,25.023809523809522,761.4720238095239,52.44047619047619,2.5476190476190474,13.818452380952381
2017-06-25 00:00:00+00:00,25.178571428571427,763.5092261904762,53.8125,2.6011904761904767,14.464285714285717
2017-07-02 00:00:00+00:00,25.113095238095237,758.2940476190478,59.28869047619048,4.0,16.044642857142854
2017-07-09 00:00:00+00:00,26.803841991341994,763.2290043290043,40.185064935064936,2.7386363636363638,11.133928571428571
2017-07-16 00:00:00+00:00,27.095238095238095,759.8550595238096,53.42857142857142,3.050595238095238,15.803571428571429
2017-07-23 00:00:00+00:00,26.157738095238095,762.1035714285715,45.735119047619044,3.0029761904761902,12.49702380952381
2017-07-30 00:00:00+00:00,25.053571428571427,758.648511904762,57.57142857142856,2.886904761904762,15.604166666666666
2017-08-06 00:00:00+00:00,30.241071428571427,761.4386904761905,38.32142857142857,2.300595238095238,13.601190476190476
2017-08-13 00:00:00+00:00,27.33501552795031,760.6553830227743,48.616330227743276,3.372412008281573,14.61814182194617
2017-08-20 00:00:00+00:00,26.625,762.2354166666668,46.074404761904766,2.580357142857143,13.258928571428571
2017-08-27 00:00:00+00:00,25.18154761904762,762.8473214285714,43.639880952380956,2.6130952380952377,11.261904761904761
2017-09-03 00:00:00+00:00,24.996517974778843,760.3921689723322,56.558476849237714,2.8531549971767367,14.872870788631658
2017-09-10 00:00:00+00:00,21.58605072463768,759.8983825051761,65.75038819875776,3.2514233954451344,14.479554865424431
2017-09-17 00:00:00+00:00,20.619047619047617,759.3017857142858,72.23809523809523,3.3720238095238093,15.205357142857142
2017-09-24 00:00:00+00:00,17.136904761904763,763.0366071428572,64.80654761904762,2.8214285714285716,9.910714285714286
2017-10-01 00:00:00+00:00,17.87797619047619,764.3708333333333,71.01190476190476,2.511904761904762,12.208333333333332
2017-10-08 00:00:00+00:00,17.970238095238095,763.7276785714284,65.20535714285714,2.732142857142857,10.720238095238097
2017-10-15 00:00:00+00:00,17.190476190476193,767.3997023809524,71.11011904761905,2.077380952380952,11.461309523809522
2017-10-22 00:00:00+00:00,16.883928571428573,765.6598214285714,76.11607142857143,2.148809523809524,12.303571428571429
2017-10-29 00:00:00+00:00,14.625,762.879613095238,58.97321428571429,3.2559523809523805,5.898809523809525
2017-11-05 00:00:00+00:00,14.627846790890269,763.3837344720496,73.64816252587991,2.4919772256728776,9.630175983436853
2017-11-12 00:00:00+00:00,12.261904761904763,759.5949404761906,75.625,2.824404761904762,7.839285714285714
2017-11-19 00:00:00+00:00,10.012810559006212,757.3266563147,75.7021221532091,3.0306677018633543,5.743918219461698
2017-11-26 00:00:00+00:00,12.221590909090908,764.2748106060607,76.2551406926407,2.835497835497836,7.938582251082252
2017-12-03 00:00:00+00:00,8.29101966873706,758.4527432712215,70.03131469979296,3.3150879917184257,2.67184265010352
2017-12-10 00:00:00+00:00,7.386904761904762,768.2857142857143,70.48214285714286,3.169642857142857,2.0357142857142856
2017-12-17 00:00:00+00:00,11.288690476190473,758.3794642857144,79.69047619047618,4.738095238095238,7.75297619047619
2017-12-24 00:00:00+00:00,5.122023809523809,770.1074404761905,58.095238095238095,2.800595238095238,-2.875
2017-12-31 00:00:00+00:00,8.023809523809524,759.3380952380952,79.72321428571429,3.2113095238095233,4.571428571428572
2018-01-07 00:00:00+00:00,11.70703933747412,759.5413302277432,71.77833850931677,3.4829192546583854,6.297619047619048
2018-01-14 00:00:00+00:00,10.63988095238095,762.0779761904761,73.71130952380952,4.2857142857142865,5.7559523809523805
2018-01-21 00:00:00+00:00,10.636904761904763,760.0833333333333,76.80654761904762,3.2589285714285716,6.342261904761905
2018-01-28 00:00:00+00:00,9.544678147939019,768.7025856389988,74.47329663090532,2.331168831168831,4.941346696781479
2018-02-04 00:00:00+00:00,9.68047713156409,762.544622859025,78.06061782420478,3.5822275550536418,5.811888292866554
2018-02-11 00:00:00+00:00,8.170289855072465,757.936516563147,72.27872670807453,3.304089026915114,3.1909937888198763
2018-02-18 00:00:00+00:00,6.819099378881988,761.7424042443065,70.34239130434783,3.07324016563147,1.3999741200828155
2018-02-25 00:00:00+00:00,7.501164596273291,752.5942158385093,84.54205486542443,2.9262422360248443,4.868141821946169
2018-03-04 00:00:00+00:00,5.988095238095239,752.620238095238,74.91964285714286,4.050595238095238,1.5505952380952377
2018-03-11 00:00:00+00:00,11.125776397515526,754.9840320910973,82.20069875776396,3.4468167701863353,7.935947204968945
2018-03-18 00:00:00+00:00,11.842391304347824,753.9665243271221,78.33449792960663,3.6711956521739135,7.962603519668737
2018-03-25 00:00:00+00:00,8.085921325051759,751.5992883022774,64.64052795031056,3.964026915113872,1.3391563146997927
2018-04-01 00:00:00+00:00,12.222696687370599,757.0579710144928,72.11736542443063,4.038431677018633,7.04787784679089
2018-04-08 00:00:00+00:00,14.37797619047619,762.252380952381,61.55654761904761,2.985119047619048,6.446428571428571
2018-04-15 00:00:00+00:00,15.519668737060043,757.5257246376813,71.78765527950311,3.8849637681159424,9.851449275362317
2018-04-22 00:00:00+00:00,17.667701863354036,764.128234989648,69.7148033126294,2.297619047619048,11.641951345755691
